,TrackID,ClassID,Mean,Co-Variance,ConfidenceScore,State,Hits,Age,Features,Frame
0,0,,[     349.81      193.06      1.6657      157.21           0           0           0           0],"[[     247.14           0           0           0           0           0           0           0]
 [          0      247.14           0           0           0           0           0           0]
 [          0           0      0.0001           0           0           0           0           0]
 [          0           0           0      247.14           0           0           0           0]
 [          0           0           0           0      96.539           0           0           0]
 [          0           0           0           0           0      96.539           0           0]
 [          0           0           0           0           0           0       1e-10           0]
 [          0           0           0           0           0           0           0      96.539]]",0.9988818764686580,1,1,1,"[array([    0.24891,   -0.085511,    -0.12444,     -0.1798,    0.003194,   -0.005902,     0.01754,   0.0066565,    0.020735,  -0.0073673,   -0.081884,   -0.068911,   0.0025285,    0.069156,    0.029617,    -0.16428,     0.12657,    0.025046,    0.020961,   -0.047191,     0.14786,     0.20735,    0.086927,   -0.018191,
           0.05566,    0.016369,    0.047447,     0.12192,  -0.0067973,    0.084716,   -0.074108,     0.11123,    0.078967,   -0.055416,    0.017184,     0.04102,    0.016254,   -0.080344,     0.13042,    -0.08577,   -0.024072,    -0.02991,   -0.087097,     0.10511,    0.081268,    0.026316,     0.10563,   -0.066424,
         -0.022374,   -0.032193,    -0.12699,   -0.023141,     0.11708,    0.079325,     0.22481,     0.19075,    -0.11579,    0.016139,    0.085538,   -0.067672,     0.07571,    0.070471,     0.14603,   -0.087041,     0.14868,    0.028937,   -0.051152,   -0.010154,    0.088215,     0.22071,     0.12438,   -0.057721,
         -0.047198,  -0.0085385,    0.016397,    0.077867,  -0.0061269,   -0.052594,   -0.043125,   -0.088009,     0.12227,  0.00060936,   -0.087566,    0.082974,  -0.0044692,   -0.049291,    0.056178,      0.1669,     0.21732,    -0.10954,   -0.039633,     0.15143,     0.14008,    -0.08409,    0.088374,    0.081615,
          0.063219,   -0.051046,   -0.056494,   0.0083172,    0.019366,    0.032383,   -0.025924,     0.10426,   -0.082362,   -0.065095,    0.027208,   -0.058457,   -0.059679,     0.12004,   -0.047982,   -0.033738,   -0.042964,     0.10308,    0.027556,    -0.01607,    0.063625,   -0.010002,    -0.05851,   -0.061639,
         -0.044383,    0.066633,    0.099118,   -0.066982,    0.060865,   -0.020063,    0.052136,   -0.054679], dtype=float32), array([     0.2405,    -0.07895,    -0.11077,    -0.17441,   0.0095727,  -0.0038229,    0.019366,   -0.010149,    0.024805,  -0.0077149,   -0.079199,   -0.075388,    0.010594,    0.065101,    0.023954,    -0.15976,     0.12323,    0.018644,    0.028884,   -0.042139,     0.14661,     0.20222,    0.070315,   -0.017964,
          0.066841,    0.031252,    0.041559,     0.12119,  -0.0044352,    0.093551,   -0.071192,     0.10926,    0.078168,   -0.043658,     0.02503,    0.041024,    0.025785,   -0.074528,     0.13017,   -0.084171,   -0.026007,   -0.020975,   -0.091491,     0.11546,    0.074345,    0.039729,    0.095822,   -0.065704,
         -0.035942,    -0.03031,     -0.1239,   -0.025169,     0.11455,    0.067649,     0.23214,     0.19033,    -0.11786,    0.019714,    0.095165,   -0.070258,    0.078771,    0.065705,     0.14588,   -0.086512,     0.14011,    0.029277,   -0.047343,  -0.0084659,    0.088227,     0.22536,     0.14401,   -0.057109,
         -0.040213,   -0.013399,    0.017049,    0.078626,  -0.0014803,   -0.054234,   -0.034705,   -0.077717,     0.12537,   0.0073873,    -0.08684,    0.088842,    0.005231,   -0.050556,    0.076247,      0.1566,     0.23248,    -0.10784,   -0.041073,     0.15412,     0.13842,    -0.08402,    0.081921,    0.085163,
          0.068174,   -0.051547,   -0.054785,    0.021139,    0.020695,    0.022472,   -0.027131,     0.11463,   -0.084657,   -0.065494,    0.022285,   -0.052608,   -0.055365,     0.11992,   -0.042558,   -0.034685,   -0.039859,     0.10973,    0.038046,   -0.020641,    0.055953,   0.0029975,   -0.056676,   -0.060397,
          -0.04804,    0.079469,     0.10142,   -0.065899,    0.069592,   -0.019251,    0.036265,   -0.057416], dtype=float32), array([    0.23877,   -0.082098,    -0.12224,    -0.17612,   0.0015449, -0.00094411,    0.014294,  0.00038246,   0.0074938,  0.00082727,   -0.078831,   -0.072293,    0.006068,    0.070279,    0.031492,    -0.15477,     0.10287,    0.010285,    0.026574,    -0.04123,      0.1424,     0.20223,    0.070923,   -0.023352,
          0.061794,    0.037951,    0.047142,     0.11178,  -0.0040289,     0.10376,   -0.072206,     0.11162,    0.085383,   -0.050251,    0.021951,      0.0477,  0.00058535,   -0.073944,      0.1343,   -0.083367,   -0.018898,    -0.02241,   -0.079824,     0.11696,    0.079023,     0.04768,      0.1005,   -0.062784,
         -0.038628,   -0.030558,    -0.12183,   -0.020344,     0.12757,    0.056286,     0.23504,     0.18093,    -0.11361,    0.016797,    0.087286,   -0.067658,    0.082385,    0.061638,     0.14638,   -0.086807,     0.14811,    0.025857,   -0.051253,  -0.0079969,    0.091475,     0.22267,     0.15058,   -0.061068,
         -0.037523,  -0.0033135,   0.0072933,    0.074824,  -0.0060363,   -0.054549,   -0.037985,   -0.083945,     0.12991,    0.012722,   -0.084793,    0.092422,   0.0094582,   -0.046398,    0.076457,      0.1594,     0.23772,    -0.10717,   -0.037375,     0.16072,     0.13067,   -0.082746,    0.071107,    0.079999,
          0.071115,   -0.050991,   -0.058248,    0.016652,    0.014507,    0.025148,   -0.010587,     0.11626,    -0.08617,   -0.056353,    0.015803,   -0.059949,   -0.049203,      0.1149,   -0.044048,    -0.03244,   -0.043701,     0.11093,    0.037384,   -0.013705,    0.060562,   0.0024875,   -0.054494,   -0.055049,
         -0.046654,    0.093814,    0.099087,   -0.065704,    0.070898,   -0.016054,    0.031641,   -0.055098], dtype=float32), array([    0.23542,   -0.070556,     -0.1129,      -0.167,   0.0014515,   -0.003435,    0.017176,   -0.012431,   0.0086797,  -0.0085001,   -0.073803,    -0.08416,   0.0009196,     0.05977,    0.018068,    -0.15079,     0.10105,   0.0038518,    0.023799,   -0.036928,     0.12597,     0.20548,    0.052809,   -0.023836,
          0.077166,    0.058796,    0.024202,     0.11223,  -0.0080633,     0.11648,   -0.072005,      0.1013,    0.081437,   -0.030375,    0.030504,    0.051216,   0.0047227,   -0.066204,     0.12269,    -0.08334,   -0.014357,    -0.01972,   -0.082603,     0.12347,    0.082619,    0.057675,    0.086516,   -0.060906,
         -0.049953,   -0.022995,    -0.11849,   -0.010502,     0.12455,     0.03928,     0.24536,      0.1817,    -0.11424,    0.018962,    0.098113,   -0.070235,    0.069462,    0.057256,     0.13551,   -0.083649,     0.15079,    0.037453,   -0.050152,   -0.010996,    0.097983,     0.21106,     0.18666,   -0.058751,
          -0.02669,   -0.026366,    0.005287,    0.077442, -0.00027975,   -0.055553,    -0.03186,    -0.06561,     0.12662,    0.029445,   -0.081968,     0.10075,    0.015114,   -0.037151,    0.083844,     0.15278,     0.25219,    -0.10219,   -0.043771,     0.15303,     0.12938,   -0.076653,    0.057799,     0.08459,
          0.084186,   -0.050044,    -0.05436,    0.029145,    0.014176,    0.018983,  -0.0029809,     0.12849,   -0.082077,   -0.060269,    0.025589,    -0.06946,   -0.042452,     0.11578,   -0.047998,   -0.032389,   -0.049429,     0.12025,    0.033942,   -0.020099,    0.063849,   0.0072533,   -0.051636,   -0.051583,
         -0.051028,     0.11101,     0.08913,   -0.066936,    0.079583,    -0.01043,    0.012881,   -0.058844], dtype=float32), array([     0.2216,   -0.066069,    -0.11596,    -0.15329,  -0.0041346,  -0.0049207,   0.0072368,   -0.018278,  -0.0055963,  -0.0018213,   -0.065237,   -0.087155,   0.0018367,      0.0727,    0.017925,    -0.13658,    0.085702,  -0.0025495,    0.019405,   -0.031961,     0.13162,     0.20629,    0.039603,   -0.036614,
          0.079254,    0.076764,    0.019573,     0.10643,  -0.0088457,     0.13259,   -0.073568,    0.094552,    0.078195,   -0.035062,    0.033789,    0.050534,  -0.0034021,   -0.062469,     0.11386,   -0.078381,  -0.0092366,    -0.01545,   -0.070234,      0.1313,    0.079842,    0.064379,    0.098311,   -0.060291,
         -0.050885,   -0.026131,    -0.11531,  -0.0011854,     0.13213,    0.034263,     0.25767,      0.1779,    -0.12206,    0.021575,     0.10472,   -0.066202,    0.063024,    0.066027,     0.10316,   -0.080023,     0.16421,    0.027256,   -0.064164,   -0.011586,     0.10097,     0.21012,     0.20504,    -0.05876,
         -0.023003,   -0.021944,   0.0024226,    0.073897,  -0.0095109,   -0.060077,    -0.03045,   -0.056249,     0.11975,    0.023362,   -0.081421,    0.095861,   0.0045626,   -0.039687,     0.10517,     0.14761,     0.25674,    -0.10154,   -0.041892,     0.16026,     0.10971,   -0.075565,    0.053286,    0.091572,
          0.089078,   -0.048472,   -0.051442,    0.031648, -0.00044089,    0.016773,   0.0044164,     0.10608,   -0.083613,   -0.056365,    0.027447,   -0.072532,   -0.031464,     0.12323,   -0.050788,   -0.029161,   -0.049222,      0.1241,    0.039708,   -0.027502,     0.07752,    0.015854,   -0.052164,   -0.040224,
         -0.048816,     0.12743,    0.086378,   -0.066921,    0.077343,   0.0090707,   0.0037354,   -0.057761], dtype=float32)]",0
